recency_days,log_recency,total_spent,log_total_spent,state_encoded,is_high_value,is_loyal
463,6.139884552226255,113.44,4.74005066818191,18,1,0
78,4.3694478524670215,179.48,5.195619968309694,23,1,0
109,4.700480365792417,73.2,4.3067641501733345,25,0,0
159,5.075173815233827,148.13,5.004818408774691,25,1,0
233,5.455321115357702,44.59,3.8196883942253503,25,0,0
216,5.37989735354046,54.74,4.020698022053802,11,0,0
8,2.1972245773362196,176.22,5.177391898619156,25,1,0
195,5.278114659230518,126.33,4.8467821415853445,23,1,0
10,2.3978952727983707,96.57,4.580570069119859,18,0,0
373,5.924255797414532,291.47,5.67836209730929,25,1,0
295,5.69035945432406,338.51,5.82750340164596,15,1,0
221,5.402677381872279,154.74,5.04818795014884,25,1,0
568,6.343880434126331,39.77,3.707946516831162,8,0,0
297,5.697093486505405,44.09,3.8086604924329928,22,0,0
77,4.356708826689592,85.81,4.463721822403716,25,0,0
548,6.3080984415095305,64.42,4.180828022110238,10,0,0
49,3.912023005428146,161.9,5.093136515607999,8,1,0
10,2.3978952727983707,59.09,4.095843438345836,25,0,0
274,5.616771097666572,354.45,5.873384592375492,13,1,0
333,5.8111409929767,36.85,3.6336309798834576,25,0,0
104,4.653960350157523,86.89,4.4760860325765535,25,0,0
76,4.343805421853684,265.45,5.5851866087427915,18,1,0
296,5.6937321388027,144.18,4.977974351856695,25,1,0
275,5.62040086571715,771.69,6.649877933222561,14,1,0
277,5.627621113690637,91.18,4.523743187292363,18,0,0
35,3.58351893845611,40.83,3.733613785454107,23,0,0
211,5.356586274672012,55.01,4.025530246221741,18,0,0
471,6.156978985585555,105.28,4.666077120891613,10,0,0
95,4.564348191467836,38.18,3.6681664125163946,10,0,0
33,3.5263605246161616,57.98,4.07719840338713,25,0,0
350,5.860786223465865,208.8,5.346154695962197,25,1,0
114,4.74493212836325,85.41,4.4591034098533076,25,0,0
169,5.135798437050262,137.52,4.931014719534221,10,1,0
101,4.624972813284271,64.33,4.179451348852659,10,0,0
223,5.4116460518550396,169.7,5.139907629800395,25,1,0
21,3.091042453358316,199.06,5.2986173215570345,18,1,0
11,2.4849066497880004,53.37,3.995812531157829,25,0,0
362,5.8944028342648505,46.84,3.867862109642376,25,0,0
356,5.877735781779639,145.53,4.987230185649934,25,1,0
10,2.3978952727983707,98.37,4.598850257243272,25,0,0
286,5.659482215759621,54.82,4.022132228108176,4,0,0
241,5.488937726156687,64.79,4.186467851097906,4,0,0
22,3.1354942159291497,68.68,4.243913332544247,25,0,0
420,6.042632833682381,741.44,6.609942059330898,19,1,0
113,4.736198448394496,139.8,4.947340443723942,18,1,0
271,5.605802066295998,293.25,5.6844297461403865,15,1,0
302,5.713732805509369,76.56,4.351051830374451,18,0,0
389,5.966146739123692,60.57,4.120174738923119,9,0,0
297,5.697093486505405,75.16,4.33283639048311,17,0,0
343,5.840641657373398,162.64,5.097668893061198,25,1,0
226,5.424950017481403,79.33,4.386143150185721,25,0,0
536,6.285998094508865,20.95,3.08876713952118,6,0,0
150,5.017279836814924,193.65,5.271203074056465,25,1,0
197,5.288267030694535,141.23,4.957445465582136,25,1,0
70,4.2626798770413155,39.26,3.695358420211645,18,0,0
401,5.996452088619021,107.03,4.682408966328894,14,0,0
82,4.418840607796598,72.85,4.302036008977389,2,0,0
344,5.84354441703136,333.51,5.812666774487644,25,1,0
471,6.156978985585555,52.38,3.9774361439763783,10,0,0
159,5.075173815233827,313.09,5.749679569043205,25,1,0
147,4.997212273764115,99.15,4.606669062111827,13,0,0
366,5.905361848054571,1137.11,7.037124270823357,25,1,0
328,5.796057750765372,137.97,4.9342580824984905,16,1,0
381,5.945420608606575,106.97,4.681853410759049,4,0,0
337,5.823045895483019,58.14,4.079907514424331,24,0,0
10,2.3978952727983707,45.53,3.8400972658565573,25,0,0
137,4.927253685157205,93.64,4.550080219670131,25,0,0
94,4.553876891600541,169.78,5.14037617847946,25,1,0
267,5.5909869805108565,374.68,5.928737717199677,22,1,0
337,5.823045895483019,205.37,5.3296706742060325,18,1,0
295,5.69035945432406,92.57,4.5387098192878215,25,0,0
66,4.204692619390966,105.75,4.670489652108734,22,0,0
140,4.948759890378168,414.94,6.030541019089775,17,1,1
520,6.255750041753367,365.1,5.902906520126191,10,1,0
378,5.937536205082426,97.99,4.595018834931716,10,0,0
151,5.0238805208462765,238.41,5.478177563345888,8,1,0
137,4.927253685157205,37.13,3.6410013738694724,22,0,0
184,5.220355825078325,305.51,5.725250381271442,17,1,0
138,4.9344739331306915,83.75,4.43970574626056,25,0,0
255,5.545177444479562,71.48,4.283310661734724,25,0,0
174,5.1647859739235145,69.04,4.249066507417651,15,0,0
232,5.4510384535657,159.76,5.079912569581,25,1,0
11,2.4849066497880004,390.93,5.971083252416115,25,1,1
36,3.6109179126442243,101.21,4.627029520340985,18,0,0
239,5.480638923341991,96.8,4.582924577040772,22,0,0
10,2.3978952727983707,146.83,4.996062964912999,18,1,0
168,5.1298987149230735,93.82,4.551980357473973,25,0,0
269,5.598421958998375,147.15,4.998225274019575,18,1,0
174,5.1647859739235145,156.84,5.06158186171436,25,1,0
161,5.087596335232384,3792.59,8.241068079289109,15,1,0
152,5.030437921392435,63.23,4.162470391269701,7,0,0
330,5.802118375377063,190.53,5.25504445431457,14,1,0
270,5.602118820879701,101.34,4.628300603376946,23,0,0
337,5.823045895483019,130.56,4.8794630213208565,16,1,0
277,5.627621113690637,157.13,5.063417479535225,25,1,0
13,2.639057329615259,65.53,4.197652973753796,25,0,0
307,5.730099782973575,66.0,4.204692619390966,10,0,0
143,4.969813299576001,24.79,3.2499868198932536,25,0,0
154,5.043425116919247,119.57,4.79223049712922,18,1,0
190,5.25227342804663,31.43,3.4790839203192268,25,0,0
476,6.1675164908883415,270.0,5.602118820879701,25,1,0
111,4.718498871295094,283.73,5.6515413628105104,25,1,0
277,5.627621113690637,115.18,4.755140712564386,25,1,0
480,6.175867270105761,37.0,3.6375861597263857,10,0,0
172,5.153291594497779,38.28,3.670715483486265,25,0,0
230,5.442417710521793,36.84,3.6333667441836774,10,0,0
76,4.343805421853684,595.44,6.390978649722706,18,1,0
43,3.784189633918261,72.27,4.294151248171873,12,0,0
2,1.0986122886681096,71.01,4.276804998260776,17,0,0
100,4.61512051684126,56.39,4.049870072120271,25,0,0
512,6.240275845170769,43.79,3.8019849002192085,5,0,0
227,5.429345628954441,137.18,4.928557183060649,10,1,0
560,6.329720905522696,66.68,4.214790715297968,18,0,0
30,3.4339872044851463,122.51,4.816322124449923,22,1,1
5,1.791759469228055,265.64,5.585899433999484,18,1,0
253,5.537334267018537,227.62,5.432061236597632,25,1,0
374,5.926926025970411,105.37,4.666923582263574,10,0,0
81,4.406719247264253,43.22,3.7891771754293,22,0,0
455,6.1224928095143865,102.86,4.6430438384161725,15,0,0
484,6.184148890937483,266.14,5.587772865548959,10,1,0
161,5.087596335232384,124.76,4.834375328680896,25,1,0
171,5.147494476813453,87.65,4.484696032520217,25,0,0
117,4.770684624465665,247.22,5.5143154497013755,18,1,0
268,5.594711379601839,35.09,3.586015818654697,23,0,0
222,5.407171771460119,27.34,3.3442742342625342,4,0,0
279,5.634789603169249,6081.54,8.713177650879375,10,1,0
563,6.335054251498059,63.52,4.166975253257008,23,0,0
58,4.07753744390572,138.07,4.934977403490519,25,1,0
148,5.003946305945459,75.25,4.334017415487521,10,0,0
450,6.111467339502679,20.28,3.0577676644734435,25,0,0
29,3.4011973816621555,73.54,4.311335894051113,25,0,0
368,5.910796644040527,57.63,4.071246510976124,25,0,0
427,6.059123195581797,124.69,4.8338185579367465,25,1,0
407,6.0112671744041615,165.81,5.116855440165964,18,1,0
144,4.976733742420574,40.78,3.7324177561284198,25,0,0
125,4.836281906951478,89.64,4.506895616719751,15,0,0
416,6.0330862217988015,105.28,4.666077120891613,18,0,0
175,5.170483995038151,444.25,6.0986359221697715,11,1,0
468,6.150602768446279,218.63,5.391944312326661,25,1,0
233,5.455321115357702,59.09,4.095843438345836,22,0,0
387,5.961005339623274,409.54,6.017473366289033,18,1,0
353,5.869296913133774,283.78,5.6517169523528485,10,1,0
134,4.90527477843843,163.73,5.104307769958891,25,1,0
546,6.304448802421981,281.0,5.641907070938114,25,1,0
275,5.62040086571715,77.57,4.36398994718773,25,0,0
307,5.730099782973575,51.01,3.951436007784981,22,0,0
495,6.206575926724928,788.71,6.671665789459956,10,1,0
407,6.0112671744041615,827.16,6.719206372432426,18,1,0
148,5.003946305945459,35.59,3.5997749790311158,25,0,0
220,5.3981627015177525,63.27,4.163092959383195,25,0,0
308,5.733341276897746,29.09,3.404192890641954,23,0,0
262,5.572154032177765,1279.1,7.154693478862064,20,1,0
114,4.74493212836325,80.32,4.398391988760146,5,0,0
510,6.236369590203704,303.11,5.717389478062418,22,1,0
30,3.4339872044851463,65.14,4.191773707553646,25,0,0
450,6.111467339502679,423.59,6.051123997413857,25,1,0
411,6.021023349349527,216.64,5.382842321617725,23,1,0
192,5.262690188904886,51.69,3.9644256842211942,25,0,0
265,5.583496308781699,138.6,4.938781190328272,17,1,0
243,5.497168225293202,50.0,3.9318256327243257,25,0,0
317,5.762051382780177,575.91,6.357686275139305,25,1,0
26,3.295836866004329,42.1,3.763522997109702,12,0,0
198,5.293304824724492,126.92,4.851405068525699,17,1,0
275,5.62040086571715,30.1,3.4372078191851885,23,0,0
13,2.639057329615259,21.38,3.108167702883779,25,0,0
56,4.04305126783455,113.42,4.739875888840383,10,1,0
267,5.5909869805108565,287.3,5.664001604644357,6,1,0
324,5.783825182329737,120.09,4.796534070766275,18,1,0
116,4.762173934797756,68.18,4.2367118035090225,4,0,0
506,6.2285110035911835,49.51,3.9221713364799613,10,0,0
334,5.814130531825066,210.6,5.354697699984144,25,1,0
363,5.8971538676367405,1250.81,7.132345782955258,23,1,0
183,5.214935757608986,263.94,5.579503385256116,16,1,0
395,5.981414211254481,50.09,3.9335887833427066,18,0,0
472,6.159095388491933,136.01,4.920053915865017,13,1,0
194,5.272999558563747,177.58,5.185036680089071,5,1,0
376,5.932245187448011,42.77,3.778948651202804,25,0,0
140,4.948759890378168,56.77,4.056469609793174,25,0,0
57,4.060443010546419,48.21,3.8960968548778867,25,0,0
397,5.986452005284438,35.0,3.58351893845611,23,0,0
182,5.209486152841421,164.24,5.107398962528563,26,1,0
81,4.406719247264253,125.31,4.8387392027858835,10,1,0
227,5.429345628954441,71.82,4.287990642747287,25,0,0
414,6.028278520230698,79.17,4.38414938005486,25,0,0
53,3.9889840465642745,115.46,4.757547866408974,15,1,0
315,5.755742213586912,295.38,5.691642414762033,23,1,0
449,6.1092475827643655,77.38,4.361568792771485,25,0,0
370,5.916202062607435,66.78,4.2162671661789055,25,0,0
161,5.087596335232384,175.08,5.170938437218206,8,1,0
412,6.023447592961033,186.92,5.236016340350657,25,1,0
436,6.07993319509559,392.45,5.974953994980992,18,1,0
133,4.897839799950911,77.12,4.358246106008478,17,0,0
539,6.29156913955832,152.27,5.032201072010817,25,1,0
38,3.6635616461296463,60.42,4.117735515012677,6,0,0
178,5.187385805840755,53.68,4.001498011855749,25,0,0
185,5.225746673713202,42.87,3.7812307151781224,10,0,0
282,5.645446897643238,61.73,4.138839802108651,25,0,0
77,4.356708826689592,88.71,4.496582245571192,25,0,0
10,2.3978952727983707,148.2,5.005287687769661,25,1,0
38,3.6635616461296463,162.76,5.098401941353034,10,1,1
14,2.70805020110221,217.26,5.385687012684944,25,1,0
29,3.4011973816621555,116.28,4.764564238138341,25,1,0
449,6.1092475827643655,280.46,5.639990341568422,25,1,0
286,5.659482215759621,127.48,4.855773250198451,25,1,0
80,4.394449154672439,227.7,5.432411101028736,25,1,1
546,6.304448802421981,40.52,3.7261752388576332,18,0,0
161,5.087596335232384,109.65,4.7063720664970585,4,1,0
167,5.123963979403259,189.56,5.24996710560699,25,1,0
403,6.0014148779611505,137.9,4.933754249760298,10,1,0
181,5.204006687076795,34.0,3.5553480614894135,18,0,0
442,6.093569770045136,189.12,5.247655451745809,25,1,0
245,5.5053315359323625,118.01,4.779207523194349,25,1,0
44,3.8066624897703196,81.51,4.412919498116252,22,0,0
45,3.828641396489095,38.04,3.664586761544892,15,0,0
25,3.258096538021482,110.7,4.715816706075155,25,1,0
116,4.762173934797756,38.28,3.670715483486265,25,0,0
216,5.37989735354046,160.4,5.083885755835849,4,1,0
32,3.4965075614664802,62.25,4.1470951276076295,10,0,0
219,5.393627546352361,176.87,5.1810529463873864,22,1,0
179,5.19295685089021,103.75,4.6515765588022475,10,0,0
283,5.648974238161206,140.84,4.954699661765953,25,1,0
572,6.35088571671474,416.49,6.034260591908246,10,1,0
436,6.07993319509559,76.46,4.349761674086606,18,0,0
38,3.6635616461296463,117.69,4.776515052068413,25,1,0
493,6.202535517187923,81.78,4.416186486320586,25,0,0
106,4.672828834461906,47.78,3.887320392787774,25,0,0
370,5.916202062607435,188.45,5.24412513746461,25,1,0
346,5.849324779946859,92.78,4.5409516136614405,10,0,0
379,5.940171252720432,66.48,4.211831257677767,25,0,0
532,6.278521424165844,148.76,5.009034012729282,22,1,0
413,6.025865973825314,102.03,4.635020207956977,25,0,0
291,5.676753802268282,163.58,5.1033967741775665,16,1,0
63,4.1588830833596715,32.42,3.509154523167248,25,0,0
449,6.1092475827643655,33.9,3.5524868292083815,25,0,0
229,5.438079308923196,38.01,3.663818023518565,25,0,0
227,5.429345628954441,173.77,5.16347082377827,9,1,0
181,5.204006687076795,146.27,4.992267636738071,6,1,0
317,5.762051382780177,647.54,6.474723682656166,25,1,0
119,4.787491742782046,137.99,4.934401988096667,10,1,0
508,6.2324480165505225,67.58,4.228000947034774,25,0,0
178,5.187385805840755,46.62,3.8632528410587166,25,0,0
63,4.1588830833596715,351.22,5.86425598036694,15,1,0
277,5.627621113690637,211.72,5.359976746934764,23,1,0
228,5.43372200355424,136.86,4.926238677457506,22,1,0
110,4.709530201312334,184.07,5.220734131889657,23,1,0
261,5.568344503761097,35.69,3.6025042383671906,10,0,0
68,4.23410650459726,240.71,5.4877386604572145,22,1,0
440,6.089044875446846,129.2,4.869071729774468,10,1,0
457,6.126869184114185,176.21,5.177335469987254,25,1,1
37,3.6375861597263857,66.86,4.2174467593560845,25,0,0
347,5.8522024797744745,148.14,5.004885462115649,4,1,0
87,4.477336814478207,141.92,4.962285033155209,23,1,0
150,5.017279836814924,157.78,5.067519596296967,18,1,0
108,4.6913478822291435,89.45,4.504797211841304,18,0,0
443,6.095824562432225,760.32,6.635053768819583,18,1,0
173,5.159055299214529,169.87,5.140903033460182,25,1,0
358,5.883322388488279,386.95,5.960876465339958,10,1,0
106,4.672828834461906,134.98,4.912507816098313,12,1,0
175,5.170483995038151,68.75,4.244917420701475,25,0,0
459,6.131226489483141,30.96,3.464485120898074,18,0,0
17,2.8903717578961645,111.76,4.7252616662459115,25,1,0
258,5.556828061699537,75.67,4.339510497570803,23,0,0
274,5.616771097666572,179.98,5.198386527922987,10,1,1
315,5.755742213586912,221.89,5.406678376218101,18,1,0
310,5.739792912179234,190.37,5.2542087269219735,25,1,0
543,6.298949246855942,107.27,4.684628107322807,25,0,0
134,4.90527477843843,37.61,3.653511310276145,25,0,0
6,1.9459101490553132,45.53,3.8400972658565573,25,0,0
293,5.683579767338681,153.9,5.042779747422823,10,1,0
57,4.060443010546419,123.68,4.825750454899136,10,1,0
580,6.364750756851911,14.86,2.7638002162067017,25,0,0
228,5.43372200355424,53.11,3.991019011654644,6,0,0
105,4.663439094112067,117.12,4.771701056875722,22,1,0
347,5.8522024797744745,244.78,5.504436826856451,25,1,1
180,5.198497031265826,67.3,4.223909766576744,25,0,0
456,6.124683390894205,177.27,5.18329925496377,18,1,0
41,3.7376696182833684,28.7,3.391147045808654,18,0,0
385,5.955837369464831,106.87,4.680926798387338,22,0,0
339,5.8289456176102075,107.9,4.690430029938915,15,1,0
290,5.673323267171493,62.01,4.143293443953964,10,0,0
81,4.406719247264253,72.4,4.29592393562047,26,0,0
118,4.77912349311153,106.5,4.677490847567718,25,0,0
51,3.9512437185814275,81.43,4.411949448325136,18,0,0
483,6.182084906716632,105.04,4.663816381420824,15,0,0
130,4.875197323201151,265.6,5.585749407744609,25,1,0
544,6.300785794663244,54.52,4.016743316198549,18,0,0
462,6.137727054086234,87.8,4.486386649998124,25,0,0
291,5.676753802268282,140.63,4.953218023226305,18,1,0
140,4.948759890378168,21.38,3.108167702883779,25,0,0
10,2.3978952727983707,1326.85,7.191316371849615,25,1,0
168,5.1298987149230735,218.08,5.38943695991552,6,1,0
183,5.214935757608986,86.74,4.474377895738068,25,0,0
225,5.420534999272286,151.99,5.030372559779288,25,1,0
89,4.499809670330265,109.65,4.7063720664970585,25,1,0
278,5.631211781821365,102.87,4.64314011723972,25,0,0
29,3.4011973816621555,117.71,4.776683544065443,18,1,0
279,5.634789603169249,116.94,4.770176020572358,25,1,0
512,6.240275845170769,332.22,5.808802932500923,25,1,0
69,4.248495242049359,419.4,6.041206639002796,18,1,1
189,5.247024072160486,107.28,4.684720464746101,25,0,1
142,4.962844630259907,78.44,4.375002019736917,25,0,0
120,4.795790545596741,89.36,4.5038016915998025,17,0,0
210,5.351858133476067,58.62,4.087991088249925,25,0,0
462,6.137727054086234,142.97,4.969604944538264,26,1,0
37,3.6375861597263857,73.49,4.310664888188185,23,0,0
68,4.23410650459726,103.26,4.64688777933996,17,0,0
135,4.912654885736052,144.01,4.976802705559804,23,1,0
291,5.676753802268282,34.09,3.5579161895951237,10,0,0
414,6.028278520230698,24.77,3.2492110246642736,25,0,0
66,4.204692619390966,583.77,6.371218607530096,25,1,1
408,6.013715156042802,36.71,3.6299253112702656,25,0,0
35,3.58351893845611,37.37,3.647275904258861,25,0,0
379,5.940171252720432,219.3,5.394990253808298,18,1,0
181,5.204006687076795,366.99,5.90805576388667,22,1,1
293,5.683579767338681,54.53,4.016923415253516,6,0,0
101,4.624972813284271,181.36,5.205982755345241,25,1,0
456,6.124683390894205,93.68,4.550502784645783,25,0,0
158,5.0689042022202315,97.39,4.588939172877674,25,0,0
16,2.833213344056216,90.18,4.512835574785296,6,0,0
74,4.31748811353631,43.78,3.8017616111706087,25,0,0
420,6.042632833682381,97.87,4.593805855909042,25,0,0
13,2.639057329615259,727.1,6.590438401400665,23,1,0
180,5.198497031265826,79.26,4.385271364838771,18,0,0
203,5.318119993844216,171.44,5.150049349878934,25,1,0
87,4.477336814478207,40.72,3.7309806301325716,18,0,0
238,5.476463551931511,81.23,4.409520198982804,7,0,0
168,5.1298987149230735,57.13,4.062681881713259,25,0,0
224,5.41610040220442,406.15,6.009181667913141,25,1,1
271,5.605802066295998,567.95,6.343792556803018,10,1,0
21,3.091042453358316,61.27,4.13147976888436,25,0,0
203,5.318119993844216,109.18,4.70211539204457,25,1,0
592,6.385194398997726,25.51,3.277522020300934,10,0,0
153,5.0369526024136295,56.78,4.056642695038089,25,0,0
66,4.204692619390966,55.86,4.040592106222854,25,0,0
246,5.5093883366279774,141.96,4.962564870851173,14,1,0
112,4.727387818712341,164.66,5.109937495170118,25,1,0
400,5.993961427306569,182.6,5.21275947818639,20,1,0
193,5.267858159063328,43.0,3.784189633918261,23,0,0
378,5.937536205082426,31.77,3.489513462710723,25,0,0
34,3.5553480614894135,87.39,4.481758841072857,10,0,0
179,5.19295685089021,45.09,3.830596006732417,25,0,0
111,4.718498871295094,143.24,4.971478578895062,14,1,0
240,5.484796933490655,172.1,5.153869462182164,18,1,0
401,5.996452088619021,59.27,4.098834467494953,25,0,0
177,5.181783550292085,132.61,4.894925108600803,25,1,0
374,5.926926025970411,141.35,4.958288813724047,25,1,0
137,4.927253685157205,30.79,3.459151774922711,25,0,0
366,5.905361848054571,158.79,5.073860453151297,25,1,0
203,5.318119993844216,73.56,4.311604170377336,25,0,0
215,5.375278407684165,21.77,3.125443880075648,25,0,0
527,6.269096283706261,24.86,3.2526973733437115,25,0,0
339,5.8289456176102075,71.04,4.277221520307755,18,0,0
209,5.3471075307174685,248.0,5.517452896464707,25,1,0
694,6.543911845564792,982.41,6.891026123728252,22,1,0
281,5.641907070938114,46.61,3.8630428232064276,25,0,0
136,4.919980925828125,40.22,3.718923575462313,10,0,0
18,2.9444389791664403,33.34,3.5363108554693294,25,0,0
130,4.875197323201151,127.25,4.853981484050879,19,1,0
359,5.886104031450156,381.32,5.946257954269903,7,1,0
152,5.030437921392435,278.37,5.632537068115956,26,1,0
228,5.43372200355424,33.6,3.543853682063679,17,0,0
16,2.833213344056216,502.27,6.221126805409307,18,1,0
528,6.270988431858299,64.52,4.182355439544814,18,0,0
172,5.153291594497779,359.43,5.887297763113363,18,1,0
56,4.04305126783455,66.17,4.207226719278773,25,0,0
51,3.9512437185814275,92.12,4.533888983983128,5,0,0
163,5.099866427824199,129.59,4.872062644232316,10,1,0
35,3.58351893845611,93.19,4.545314018834726,25,0,0
79,4.382026634673881,118.17,4.7805510451027144,10,1,0
56,4.04305126783455,138.5,4.93806460126142,6,1,0
275,5.62040086571715,145.56,4.9874349009258205,22,1,0
159,5.075173815233827,156.9,5.061961921261596,18,1,0
293,5.683579767338681,411.69,6.022696705788933,25,1,0
304,5.720311776607412,36.09,3.6133473915014998,6,0,0
356,5.877735781779639,24.17,3.2256528091472245,25,0,0
26,3.295836866004329,68.97,4.248066578757805,25,0,0
160,5.081404364984463,242.13,5.493596279713942,25,1,0
141,4.955827057601261,99.26,4.607766811835358,10,0,0
190,5.25227342804663,82.5,4.42484663185681,25,0,0
270,5.602118820879701,56.62,4.053869729656382,25,0,0
92,4.532599493153256,83.82,4.4405313640464446,25,0,0
61,4.127134385045092,114.75,4.751432692966343,18,1,0
470,6.154858094016418,59.72,4.106273133087375,25,0,0
407,6.0112671744041615,65.0,4.189654742026425,23,0,0
261,5.568344503761097,355.12,5.87526775270547,18,1,0
177,5.181783550292085,154.55,5.046967223343646,10,1,0
27,3.332204510175204,159.88,5.0806587454643966,25,1,0
346,5.849324779946859,117.16,4.7720396382231245,15,1,0
384,5.953243334287785,155.64,5.0539501787822,25,1,0
436,6.07993319509559,76.57,4.3511807545027805,18,0,0
238,5.476463551931511,101.34,4.628300603376946,23,0,0
8,2.1972245773362196,54.64,4.018902367055242,10,0,0
256,5.54907608489522,183.73,5.218895299570546,18,1,0
337,5.823045895483019,105.39,4.667111587528274,10,0,0
400,5.993961427306569,38.71,3.6816030451431603,25,0,0
307,5.730099782973575,188.94,5.2467082328148065,25,1,0
113,4.736198448394496,173.05,5.159342614257448,25,1,0
87,4.477336814478207,43.38,3.792788917504448,25,0,0
208,5.342334251964811,106.21,4.674789527868148,25,0,0
259,5.560681631015528,45.0,3.828641396489095,17,0,0
517,6.249975242259483,116.0,4.762173934797756,23,1,0
419,6.040254711277414,67.02,4.21980177957905,10,0,0
96,4.574710978503383,53.39,3.9961803134348695,25,0,0
121,4.804021044733257,138.39,4.937275759741795,25,1,0
330,5.802118375377063,232.55,5.453396186948117,25,1,0
523,6.261491684321042,35.71,3.603049197508743,25,0,0
155,5.049856007249537,91.08,4.522657764413627,18,0,0
209,5.3471075307174685,56.17,4.04602928527588,10,0,0
148,5.003946305945459,168.93,5.135386587546014,10,1,0
57,4.060443010546419,141.97,4.962634818041073,4,1,0
184,5.220355825078325,261.9,5.571773731735836,10,1,0
199,5.298317366548036,55.01,4.025530246221741,17,0,0
543,6.298949246855942,134.27,4.907272781101103,25,1,0
457,6.126869184114185,105.28,4.666077120891613,10,0,0
400,5.993961427306569,104.19,4.6557682387511825,9,0,0
220,5.3981627015177525,470.48,6.155876683358369,25,1,0
140,4.948759890378168,93.3,4.546481189639412,10,0,0
203,5.318119993844216,31.1,3.4688560301359703,10,0,0
326,5.7899601708972535,109.7,4.706823839714591,18,1,0
243,5.497168225293202,46.1,3.8522730010223722,18,0,0
71,4.276666119016055,33.13,3.530176762918616,8,0,0
37,3.6375861597263857,211.5,5.358941988364472,18,1,0
159,5.075173815233827,193.22,5.268991537166208,18,1,0
140,4.948759890378168,169.02,5.135916077189213,19,1,0
413,6.025865973825314,28.0,3.367295829986474,23,0,0
31,3.4657359027997265,110.88,4.717426868333759,25,1,0
288,5.666426688112432,68.62,4.243051882383293,25,0,0
357,5.8805329864007,166.16,5.118951437579715,13,1,0
260,5.564520407322694,631.46,6.449616977495153,25,1,0
268,5.594711379601839,32.78,3.519868911379654,25,0,0
230,5.442417710521793,81.63,4.414372810713093,25,0,0
450,6.111467339502679,86.2,4.468204330914934,25,0,0
50,3.9318256327243257,223.22,5.412627712725447,25,1,0
126,4.844187086458591,133.35,4.9004483350615,10,1,0
268,5.594711379601839,82.2,4.421247347827163,18,0,0
199,5.298317366548036,186.41,5.233298730173588,8,1,0
15,2.772588722239781,436.4,6.080848108242668,18,1,0
165,5.111987788356544,243.24,5.498151348426623,12,1,0
79,4.382026634673881,92.61,4.539137215383653,10,0,0
168,5.1298987149230735,77.08,4.357733942104837,23,0,0
422,6.0473721790462776,50.75,3.9464244321454784,16,0,0
239,5.480638923341991,184.43,5.222677452339291,18,1,0
267,5.5909869805108565,139.09,4.942285073208023,25,1,0
13,2.639057329615259,123.75,4.826311734631628,25,1,0
68,4.23410650459726,158.75,5.073610093257644,25,1,0
104,4.653960350157523,30.78,3.45883716110857,25,0,0
26,3.295836866004329,178.03,5.187553389563182,8,1,0
483,6.182084906716632,217.82,5.388249474048644,8,1,0
203,5.318119993844216,102.2,4.636668853047462,25,0,0
107,4.68213122712422,110.26,4.711869804647147,18,1,0
153,5.0369526024136295,167.02,5.124083019936701,18,1,0
257,5.552959584921617,98.44,4.599554447202456,25,0,0
447,6.104793232414985,206.67,5.335950281354887,12,1,0
585,6.373319789577012,77.52,4.3633533694082605,9,0,0
322,5.777652323222656,59.24,4.098336583491638,25,0,0
62,4.143134726391533,377.39,5.935925409767211,4,1,0
152,5.030437921392435,47.03,3.871825815676733,15,0,0
179,5.19295685089021,157.13,5.063417479535225,10,1,0
345,5.846438775057724,127.98,4.859657353582231,23,1,0
47,3.8712010109078907,87.58,4.483906098495052,22,0,0
237,5.472270673671475,370.59,5.917791095920965,10,1,0
42,3.7612001156935624,28.61,3.3881121421135,25,0,0
7,2.0794415416798357,340.47,5.833259827421407,25,1,0
278,5.631211781821365,178.27,5.188893049266747,7,1,0
274,5.616771097666572,245.27,5.506428495028285,25,1,0
229,5.438079308923196,57.68,4.072098953274781,25,0,0
344,5.84354441703136,68.3,4.238444906195857,17,0,0
223,5.4116460518550396,201.82,5.31231888618385,25,1,0
34,3.5553480614894135,45.78,3.845455761156033,6,0,0
247,5.5134287461649825,276.52,5.625893002661495,25,1,0
376,5.932245187448011,273.22,5.613930703928509,25,1,0
331,5.805134968916488,155.14,5.050753040692145,18,1,0
385,5.955837369464831,60.0,4.110873864173311,22,0,0
191,5.2574953720277815,65.1,4.191168746857641,25,0,0
125,4.836281906951478,239.42,5.482387393876108,10,1,0
30,3.4339872044851463,54.95,4.024458434757935,25,0,0
17,2.8903717578961645,57.6,4.070734696582967,25,0,0
133,4.897839799950911,78.78,4.379272846477261,25,0,0
566,6.340359303727752,71.71,4.286478926661966,25,0,0
255,5.545177444479562,115.36,4.756688833627001,25,1,0
112,4.727387818712341,235.92,5.467722531408764,25,1,0
293,5.683579767338681,118.93,4.78690823924363,5,1,0
366,5.905361848054571,171.84,5.152366311063733,8,1,0
109,4.700480365792417,36.98,3.63705970538414,25,0,0
21,3.091042453358316,62.86,4.156693187286636,22,0,0
439,6.0867747269123065,67.77,4.230767603331745,25,0,0
205,5.327876168789581,36.27,3.618188713491167,25,0,0
226,5.424950017481403,39.84,3.7096619932964647,25,0,0
345,5.846438775057724,86.7,4.473921899378137,4,0,0
270,5.602118820879701,38.9,3.686376323895818,25,0,0
366,5.905361848054571,72.14,4.292375412721235,10,0,0
